# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\mix.pcap
# SPID start: 1406123787.487079000
# SPID stop: 1406123814.073680000
# Total time: 00:00:26.5866016
# 
# Total number of sessions: 5198
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	2852
# HTTP	2226
# IMAP	8
# MSN	3
# POP	3
# SMTP	23
# SpotifyServer	1
# SSL	60
# UNKNOWN	22
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.4	UDP 57059	10.10.10.1	UDP 53	1375968035.500744000	2	DNS
192.168.1.4	UDP 35138	10.10.10.1	UDP 53	1375968035.552575000	2	DNS
192.168.1.4	UDP 65014	10.10.10.1	UDP 53	1375968035.583809000	2	DNS
192.168.1.4	UDP 28291	10.10.10.1	UDP 53	1375968035.595025000	2	DNS
192.168.1.4	UDP 51215	10.10.10.1	UDP 53	1375968035.663034000	2	DNS
192.168.1.4	UDP 23790	10.10.10.1	UDP 53	1375968035.693453000	2	DNS
192.168.1.4	UDP 41911	10.10.10.1	UDP 53	1375968035.712519000	2	DNS
192.168.1.4	UDP 49386	10.10.10.1	UDP 53	1375968035.758131000	2	DNS
192.168.1.4	UDP 44327	10.10.10.1	UDP 53	1375968035.807582000	2	DNS
192.168.1.4	UDP 20398	10.10.10.1	UDP 53	1375968035.826479000	2	DNS
192.168.1.1	TCP 1562	77.75.73.170	TCP 143	1375975850.321902000	11	IMAP
192.168.1.4	UDP 6589	10.10.10.1	UDP 53	1375968035.861520000	2	DNS
192.168.1.4	TCP 2358	184.73.200.117	TCP 80	1375975941.520785000	2	HTTP
192.168.1.1	TCP 3195	91.213.160.123	TCP 80	1375975291.499927000	3	HTTP
192.168.1.4	TCP 2309	108.161.188.224	TCP 80	1375975838.455252000	5	HTTP
192.168.1.4	TCP 2308	108.161.188.224	TCP 80	1375975838.450018000	5	HTTP
192.168.1.4	TCP 2306	108.161.188.224	TCP 80	1375975838.439584000	5	HTTP
192.168.1.4	TCP 2307	108.161.188.224	TCP 80	1375975838.444750000	7	HTTP
192.168.1.4	TCP 2304	108.161.188.224	TCP 80	1375975838.429285000	9	HTTP
192.168.1.4	TCP 2305	108.161.188.224	TCP 80	1375975838.434316000	11	HTTP
192.168.1.1	TCP 3210	91.213.160.17	TCP 80	1375975313.630223000	5	HTTP
192.168.1.1	TCP 3207	91.213.160.17	TCP 80	1375975313.575673000	4	HTTP
192.168.1.1	TCP 3205	91.213.160.17	TCP 80	1375975313.565375000	11	HTTP
192.168.1.4	TCP 2303	74.121.140.100	TCP 80	1375975838.358694000	2	HTTP
192.168.1.4	TCP 2313	108.161.188.154	TCP 80	1375975881.884071000	3	HTTP
192.168.1.4	TCP 2315	108.161.188.154	TCP 80	1375975881.916087000	5	HTTP
192.168.1.4	TCP 2314	108.161.188.154	TCP 80	1375975881.903240000	3	HTTP
192.168.1.4	TCP 2311	108.161.188.154	TCP 80	1375975880.918558000	11	HTTP
192.168.1.4	TCP 2312	108.161.188.154	TCP 80	1375975881.767460000	7	HTTP
192.168.1.4	TCP 2255	185.31.16.192	TCP 80	1375975728.684045000	7	HTTP
192.168.1.3	TCP 2493	194.213.41.23	TCP 80	1375976189.728450000	13	HTTP
192.168.1.3	TCP 2497	194.213.41.23	TCP 80	1375976190.875761000	12	HTTP
192.168.1.3	TCP 2495	194.213.41.23	TCP 80	1375976190.862336000	13	HTTP
192.168.1.3	TCP 2494	194.213.41.23	TCP 80	1375976190.856695000	13	HTTP
192.168.1.3	TCP 2498	194.213.41.23	TCP 80	1375976190.882627000	13	HTTP
192.168.1.3	TCP 2496	194.213.41.23	TCP 80	1375976190.869134000	13	HTTP
192.168.1.4	TCP 2229	166.70.171.110	TCP 80	1375975683.566835000	2	HTTP
192.168.1.4	TCP 2233	166.70.171.110	TCP 80	1375975706.684566000	3	HTTP
192.168.1.4	TCP 2232	166.70.171.110	TCP 80	1375975706.675322000	11	HTTP
192.168.1.4	TCP 2234	166.70.171.110	TCP 80	1375975706.686572000	8	HTTP
192.168.1.4	TCP 2264	166.70.171.101	TCP 80	1375975729.043053000	2	HTTP
192.168.1.3	TCP 2499	194.213.41.26	TCP 80	1375976191.482980000	11	HTTP
192.168.1.3	TCP 2475	217.31.55.88	TCP 80	1375974105.474065000	2	HTTP
192.168.1.2	TCP 3110	107.22.245.23	TCP 80	1375974493.434688000	2	HTTP
192.168.1.2	TCP 3109	107.22.245.23	TCP 443	1375974493.392204000	4	SSL
192.168.1.2	TCP 3074	173.194.44.232	TCP 80	1375974487.173841000	5	HTTP
192.168.1.2	TCP 3079	173.194.44.231	TCP 80	1375974487.671518000	5	HTTP
192.168.1.2	TCP 3072	173.194.44.232	TCP 80	1375974487.163985000	5	HTTP
192.168.1.2	TCP 3073	173.194.44.232	TCP 80	1375974487.169151000	4	HTTP
192.168.1.2	TCP 3089	173.194.35.87	TCP 80	1375974488.783551000	3	HTTP
192.168.1.2	TCP 3147	93.185.102.9	TCP 80	1375976507.662217000	2	HTTP
192.168.1.2	TCP 3118	50.16.225.220	TCP 80	1375974504.621867000	2	HTTP
192.168.1.2	TCP 3132	204.236.217.19	TCP 80	1375974517.609494000	2	HTTP
192.168.1.2	TCP 3133	184.73.233.109	TCP 80	1375974517.621559000	4	HTTP
192.168.1.2	TCP 3134	23.21.145.51	TCP 80	1375974527.762166000	5	HTTP
192.168.1.2	TCP 3148	185.31.16.185	TCP 80	1375976511.056059000	1	HTTP
192.168.1.2	TCP 3123	86.58.179.98	TCP 80	1375974509.901669000	2	HTTP
192.168.1.2	TCP 3152	62.168.44.117	TCP 80	1375976591.521353000	2	HTTP
192.168.1.2	TCP 3178	62.168.44.117	TCP 80	1375976592.057538000	2	HTTP
192.168.1.2	TCP 3180	62.168.44.117	TCP 80	1375976592.762776000	2	HTTP
192.168.1.2	TCP 3153	108.162.198.59	TCP 80	1375976591.811911000	11	HTTP
192.168.1.2	TCP 3145	107.23.176.214	TCP 80	1375974565.570596000	2	HTTP
192.168.1.4	UDP 10622	10.10.10.1	UDP 53	1375968035.957025000	2	DNS
192.168.1.4	UDP 56311	10.10.10.1	UDP 53	1375968035.959540000	2	DNS
192.168.1.2	TCP 3182	194.213.222.30	TCP 80	1375976593.849148000	11	HTTP
192.168.1.4	UDP 54880	10.10.10.1	UDP 53	1375968035.971469000	2	DNS
192.168.1.4	UDP 27075	10.10.10.1	UDP 53	1375968036.065818000	2	DNS
192.168.1.4	UDP 3741	10.10.10.1	UDP 53	1375968036.075199000	2	DNS
192.168.1.4	UDP 9851	10.10.10.1	UDP 53	1375968036.101777000	2	DNS
192.168.1.4	UDP 65015	10.10.10.1	UDP 53	1375968036.176243000	2	DNS
192.168.1.4	UDP 42620	10.10.10.1	UDP 53	1375968036.155103000	2	DNS
192.168.1.2	TCP 3185	173.194.44.232	TCP 80	1375976596.289237000	11	HTTP
192.168.1.4	UDP 39200	10.10.10.1	UDP 53	1375968036.243844000	2	DNS
192.168.1.2	TCP 3187	54.240.162.44	TCP 80	1375976596.552979000	11	HTTP
192.168.1.4	UDP 4581	10.10.10.1	UDP 53	1375968036.263727000	2	DNS
192.168.1.4	UDP 23839	10.10.10.1	UDP 53	1375968036.356206000	2	DNS
192.168.1.4	UDP 35744	10.10.10.1	UDP 53	1375968036.307570000	2	DNS
192.168.1.4	UDP 35401	10.10.10.1	UDP 53	1375968036.456163000	2	DNS
192.168.1.2	TCP 3161	108.162.199.59	TCP 80	1375976591.874108000	12	HTTP
192.168.1.4	UDP 42862	10.10.10.1	UDP 53	1375968036.197111000	2	DNS
192.168.1.2	TCP 3188	62.168.44.117	TCP 80	1375976597.926443000	3	HTTP
192.168.1.4	UDP 12231	10.10.10.1	UDP 53	1375968036.605096000	2	DNS
192.168.1.4	UDP 26987	10.10.10.1	UDP 53	1375968036.930253000	2	DNS
192.168.1.4	UDP 28320	10.10.10.1	UDP 53	1375968036.767215000	2	DNS
192.168.1.4	UDP 65016	10.10.10.1	UDP 53	1375968036.778363000	2	DNS
192.168.1.4	UDP 19999	10.10.10.1	UDP 53	1375968037.016683000	2	DNS
192.168.1.2	TCP 3193	108.162.198.59	TCP 80	1375976601.397436000	11	HTTP
192.168.1.4	UDP 30929	10.10.10.1	UDP 53	1375968036.924985000	2	DNS
192.168.1.4	UDP 65017	10.10.10.1	UDP 53	1375968037.075413000	2	DNS
192.168.1.2	TCP 3194	194.213.222.29	TCP 80	1375976602.268125000	10	HTTP
192.168.1.2	TCP 3165	108.162.198.59	TCP 80	1375976591.896472000	13	HTTP
192.168.1.4	UDP 18693	10.10.10.1	UDP 53	1375968037.091115000	2	DNS
192.168.1.2	TCP 3196	62.168.44.117	TCP 80	1375976610.122231000	3	HTTP
192.168.1.4	UDP 46640	10.10.10.1	UDP 53	1375968037.245758000	2	DNS
192.168.1.2	TCP 3197	62.168.44.117	TCP 80	1375976611.009098000	3	HTTP
192.168.1.4	UDP 52378	10.10.10.1	UDP 53	1375968037.372870000	2	DNS
192.168.1.4	UDP 18111	10.10.10.1	UDP 53	1375968037.395166000	2	DNS
192.168.1.2	TCP 3198	194.213.222.30	TCP 80	1375976611.562888000	12	HTTP
192.168.1.2	TCP 3201	62.168.44.117	TCP 80	1375976612.819571000	2	HTTP
192.168.1.2	TCP 3199	194.213.222.30	TCP 80	1375976612.779262000	12	HTTP
192.168.1.2	TCP 3200	194.213.222.30	TCP 80	1375976612.790240000	12	HTTP
192.168.1.2	TCP 3202	194.213.222.30	TCP 80	1375976615.646096000	2	HTTP
192.168.1.4	UDP 4254	10.10.10.1	UDP 53	1375968037.680830000	2	DNS
192.168.1.4	UDP 46252	10.10.10.1	UDP 53	1375968037.689599000	2	DNS
192.168.1.4	UDP 55232	10.10.10.1	UDP 53	1375968037.563947000	2	DNS
192.168.1.4	UDP 55313	10.10.10.1	UDP 53	1375968037.977064000	2	DNS
192.168.1.2	TCP 3203	194.213.222.30	TCP 80	1375976616.024953000	12	HTTP
192.168.1.2	TCP 3207	194.213.222.29	TCP 80	1375976617.289929000	2	HTTP
192.168.1.4	UDP 56668	10.10.10.1	UDP 53	1375968037.990217000	2	DNS
192.168.1.2	TCP 3206	108.161.189.161	TCP 80	1375976617.055008000	12	HTTP
192.168.1.4	UDP 51562	10.10.10.1	UDP 53	1375968038.127356000	2	DNS
192.168.1.2	TCP 3208	62.209.227.213	TCP 80	1375976618.570811000	2	HTTP
192.168.1.2	TCP 3209	23.63.79.139	TCP 80	1375976619.715505000	11	HTTP
192.168.1.4	UDP 51489	10.10.10.1	UDP 53	1375968038.285465000	2	DNS
192.168.1.4	UDP 9289	10.10.10.1	UDP 53	1375968038.309766000	2	DNS
192.168.1.4	UDP 14306	10.10.10.1	UDP 53	1375968038.587035000	2	DNS
192.168.1.2	TCP 3116	195.113.232.91	TCP 80	1375974502.723877000	3	HTTP
192.168.1.4	UDP 27959	10.10.10.1	UDP 53	1375968038.604810000	2	DNS
192.168.1.2	TCP 3213	5.153.5.69	TCP 80	1375976631.890256000	5	HTTP
192.168.1.4	UDP 16373	10.10.10.1	UDP 53	1375968038.414311000	2	DNS
192.168.1.4	UDP 20051	10.10.10.1	UDP 53	1375968038.885308000	2	DNS
192.168.1.4	UDP 62790	10.10.10.1	UDP 53	1375968038.932381000	2	DNS
192.168.1.4	UDP 65018	10.10.10.1	UDP 53	1375968038.978773000	2	DNS
192.168.1.4	UDP 49318	10.10.10.1	UDP 53	1375968039.026356000	2	DNS
192.168.1.4	UDP 12448	10.10.10.1	UDP 53	1375968039.076691000	2	DNS
192.168.1.2	TCP 3131	195.113.232.80	TCP 80	1375974513.182469000	2	HTTP
192.168.1.4	UDP 10701	10.10.10.1	UDP 53	1375968038.964635000	2	DNS
192.168.1.2	TCP 3219	5.153.5.69	TCP 80	1375976636.296140000	2	HTTP
192.168.1.2	TCP 3217	23.63.66.110	TCP 443	1375976634.930630000	13	SSL
192.168.1.2	TCP 3215	67.214.158.7	TCP 80	1375976633.647573000	1	HTTP
192.168.1.2	TCP 3218	173.193.240.138	TCP 80	1375976636.275442000	1	HTTP
192.168.1.4	UDP 60204	10.10.10.1	UDP 53	1375968039.169307000	2	DNS
192.168.1.4	UDP 24262	10.10.10.1	UDP 53	1375968039.252813000	2	DNS
192.168.1.4	UDP 38156	10.10.10.1	UDP 53	1375968039.259713000	2	DNS
192.168.1.4	UDP 56211	10.10.10.1	UDP 53	1375968039.336524000	2	DNS
192.168.1.4	UDP 37572	10.10.10.1	UDP 53	1375968039.121010000	2	DNS
192.168.1.4	UDP 50574	10.10.10.1	UDP 53	1375968039.334655000	2	DNS
192.168.1.4	UDP 39363	10.10.10.1	UDP 53	1375968039.412384000	2	DNS
192.168.1.2	TCP 3216	195.113.232.82	TCP 80	1375976634.646291000	12	HTTP
192.168.1.4	UDP 45095	10.10.10.1	UDP 53	1375968039.401032000	2	DNS
192.168.1.4	UDP 42984	10.10.10.1	UDP 53	1375968039.427678000	2	DNS
192.168.1.4	UDP 28409	10.10.10.1	UDP 53	1375968039.728467000	2	DNS
192.168.1.4	UDP 24366	10.10.10.1	UDP 53	1375968039.726088000	2	DNS
192.168.1.4	UDP 51086	10.10.10.1	UDP 53	1375968039.731220000	2	DNS
192.168.1.4	UDP 46587	10.10.10.1	UDP 53	1375968040.057226000	2	DNS
192.168.1.4	UDP 65019	10.10.10.1	UDP 53	1375968040.072045000	2	DNS
192.168.1.4	UDP 29046	10.10.10.1	UDP 53	1375968040.064160000	2	DNS
192.168.1.4	UDP 40927	10.10.10.1	UDP 53	1375968040.371644000	2	DNS
192.168.1.4	UDP 37353	10.10.10.1	UDP 53	1375968040.463783000	2	DNS
192.168.1.4	UDP 13866	10.10.10.1	UDP 53	1375968040.368415000	2	DNS
192.168.1.4	UDP 65020	10.10.10.1	UDP 53	1375968040.384015000	2	DNS
192.168.1.4	UDP 65189	10.10.10.1	UDP 53	1375968040.555447000	2	DNS
192.168.1.4	UDP 44849	10.10.10.1	UDP 53	1375968040.685551000	2	DNS
192.168.1.4	UDP 51045	10.10.10.1	UDP 53	1375968040.990588000	2	DNS
192.168.1.4	UDP 46279	10.10.10.1	UDP 53	1375968040.868097000	2	DNS
192.168.1.4	UDP 15830	10.10.10.1	UDP 53	1375968040.678685000	2	DNS
192.168.1.4	UDP 39883	10.10.10.1	UDP 53	1375968041.151178000	2	DNS
192.168.1.4	UDP 47884	10.10.10.1	UDP 53	1375968041.236044000	2	DNS
192.168.1.4	UDP 6526	10.10.10.1	UDP 53	1375968041.052614000	2	DNS
192.168.1.4	UDP 33053	10.10.10.1	UDP 53	1375968041.207257000	2	DNS
192.168.1.4	UDP 40277	10.10.10.1	UDP 53	1375968041.340114000	2	DNS
192.168.1.4	UDP 60866	10.10.10.1	UDP 53	1375968041.333588000	2	DNS
192.168.1.4	UDP 40426	10.10.10.1	UDP 53	1375968041.652492000	2	DNS
192.168.1.3	UDP 60905	10.10.10.1	UDP 53	1375968513.044826000	2	DNS
192.168.1.3	UDP 64669	10.10.10.1	UDP 53	1375968514.659294000	2	DNS
192.168.1.3	UDP 51934	10.10.10.1	UDP 53	1375968514.852036000	2	DNS
192.168.1.3	UDP 50458	10.10.10.1	UDP 53	1375968518.814284000	2	DNS
192.168.1.3	UDP 59369	10.10.10.1	UDP 53	1375968531.873385000	2	DNS
192.168.1.3	UDP 59497	10.10.10.1	UDP 53	1375968533.266358000	2	DNS
192.168.1.3	UDP 64218	10.10.10.1	UDP 53	1375968533.294635000	2	DNS
192.168.1.3	UDP 50027	10.10.10.1	UDP 53	1375968543.567147000	2	DNS
192.168.1.3	UDP 57433	10.10.10.1	UDP 53	1375968547.835280000	2	DNS
192.168.1.2	TCP 51038	10.10.10.1	TCP 53	1375976693.314978000	2	DNS
192.168.1.3	UDP 52131	10.10.10.1	UDP 53	1375968554.115568000	2	DNS
192.168.1.2	TCP 3225	62.209.227.213	TCP 80	1375976695.623468000	2	HTTP
192.168.1.2	TCP 3226	62.209.227.213	TCP 80	1375976695.635057000	2	HTTP
192.168.1.2	TCP 3224	199.115.115.81	TCP 80	1375976693.427476000	13	HTTP
192.168.1.3	UDP 65292	10.10.10.1	UDP 53	1375968554.092252000	2	DNS
192.168.1.3	UDP 63420	10.10.10.1	UDP 53	1375968554.106765000	2	DNS
192.168.1.2	TCP 59646	10.10.10.1	TCP 53	1375976745.012481000	2	DNS
192.168.1.2	TCP 3227	199.115.115.70	TCP 80	1375976745.146833000	11	HTTP
192.168.1.2	TCP 3228	62.209.227.213	TCP 80	1375976766.700737000	2	HTTP
192.168.1.2	TCP 3229	62.209.227.213	TCP 80	1375976767.110761000	2	HTTP
192.168.1.2	TCP 3230	194.213.222.29	TCP 80	1375976767.133567000	2	HTTP
192.168.1.2	TCP 3232	62.209.227.213	TCP 80	1375976769.394406000	2	HTTP
192.168.1.2	TCP 3233	62.209.227.213	TCP 80	1375976769.524102000	2	HTTP
192.168.1.2	TCP 3234	62.209.227.213	TCP 80	1375976770.562926000	2	HTTP
192.168.1.2	TCP 3235	62.209.227.213	TCP 80	1375976770.574889000	2	HTTP
192.168.1.1	TCP 3153	173.194.44.237	TCP 443	1375972869.598626000	10	SSL
192.168.1.1	TCP 3191	23.63.83.33	TCP 80	1375972930.485668000	4	HTTP
192.168.1.1	TCP 3188	86.58.179.98	TCP 80	1375972919.893743000	4	HTTP
192.168.1.1	TCP 3185	86.58.179.98	TCP 80	1375972910.167952000	8	HTTP
192.168.1.1	TCP 3190	23.63.83.33	TCP 80	1375972930.483017000	5	HTTP
192.168.1.4	TCP 2324	216.137.63.157	TCP 80	1375975884.162278000	6	HTTP
192.168.1.4	TCP 2331	54.230.9.189	TCP 80	1375975893.364697000	3	HTTP
192.168.1.2	TCP 3186	217.31.54.24	TCP 80	1375976596.334440000	2	HTTP
192.168.1.2	TCP 3204	77.78.99.118	TCP 80	1375976616.467435000	3	HTTP
192.168.1.2	TCP 3205	77.78.99.118	TCP 80	1375976616.473994000	6	HTTP
192.168.1.4	TCP 2362	184.73.200.117	TCP 80	1375976960.965081000	2	HTTP
192.168.1.1	TCP 3218	147.229.9.23	TCP 80	1375977024.663898000	12	HTTP
192.168.1.1	TCP 3221	147.229.9.23	TCP 80	1375977024.680280000	12	HTTP
192.168.1.1	TCP 3220	147.229.9.23	TCP 80	1375977024.675454000	12	HTTP
192.168.1.1	TCP 3217	147.229.9.23	TCP 80	1375977023.513765000	12	HTTP
192.168.1.1	TCP 3222	147.229.9.23	TCP 80	1375977024.688709000	13	HTTP
192.168.1.1	TCP 3219	147.229.9.23	TCP 80	1375977024.668316000	13	HTTP
192.168.1.3	UDP 52862	10.10.10.1	UDP 53	1375968554.442526000	2	DNS
192.168.1.3	UDP 53957	10.10.10.1	UDP 53	1375968554.447930000	2	DNS
192.168.1.3	UDP 61370	10.10.10.1	UDP 53	1375968554.458806000	2	DNS
192.168.1.3	UDP 57683	10.10.10.1	UDP 53	1375968554.570251000	2	DNS
192.168.1.3	UDP 54125	10.10.10.1	UDP 53	1375968554.599106000	2	DNS
192.168.1.2	TCP 1221	147.229.176.14	TCP 25	1375976800.815054000	11	SMTP
192.168.1.4	TCP 2360	50.31.164.168	TCP 80	1375975942.913078000	2	HTTP
192.168.1.3	UDP 55884	10.10.10.1	UDP 53	1375968554.616032000	2	DNS
192.168.1.1	TCP 3223	77.75.72.3	TCP 80	1375977274.516551000	12	HTTP
192.168.1.3	UDP 60212	10.10.10.1	UDP 53	1375968554.723602000	2	DNS
192.168.1.3	UDP 52658	10.10.10.1	UDP 53	1375968554.724995000	2	DNS
192.168.1.3	UDP 52187	10.10.10.1	UDP 53	1375968554.733050000	2	DNS
192.168.1.3	UDP 52930	10.10.10.1	UDP 53	1375968554.822471000	2	DNS
192.168.1.3	UDP 63536	10.10.10.1	UDP 53	1375968554.853637000	2	DNS
192.168.1.3	UDP 56486	10.10.10.1	UDP 53	1375968554.854113000	2	DNS
192.168.1.3	UDP 52839	10.10.10.1	UDP 53	1375968554.917602000	2	DNS
192.168.1.3	UDP 58315	10.10.10.1	UDP 53	1375968554.947986000	2	DNS
192.168.1.3	UDP 63741	10.10.10.1	UDP 53	1375968554.968345000	2	DNS
192.168.1.3	UDP 50840	10.10.10.1	UDP 53	1375968555.002230000	2	DNS
192.168.1.1	TCP 3227	77.75.72.3	TCP 80	1375977275.351417000	12	HTTP
192.168.1.3	UDP 59459	10.10.10.1	UDP 53	1375968555.034212000	2	DNS
192.168.1.1	TCP 3226	77.75.72.3	TCP 80	1375977275.309408000	12	HTTP
192.168.1.1	TCP 3224	77.75.72.3	TCP 80	1375977275.223964000	11	HTTP
192.168.1.3	UDP 51486	10.10.10.1	UDP 53	1375968555.081455000	2	DNS
192.168.1.1	TCP 3228	77.75.72.3	TCP 80	1375977275.359506000	11	HTTP
192.168.1.1	TCP 3225	77.75.72.3	TCP 80	1375977275.228960000	11	HTTP
192.168.1.1	TCP 3231	77.75.73.9	TCP 80	1375977276.050333000	7	HTTP
192.168.1.3	UDP 65006	10.10.10.1	UDP 53	1375968555.089442000	2	DNS
192.168.1.1	TCP 3229	77.75.72.72	TCP 80	1375977275.536274000	11	HTTP
192.168.1.3	UDP 53460	10.10.10.1	UDP 53	1375968555.134373000	2	DNS
192.168.1.1	TCP 3233	77.75.73.9	TCP 80	1375977284.121959000	2	HTTP
192.168.1.3	UDP 64451	10.10.10.1	UDP 53	1375968555.185592000	2	DNS
192.168.1.3	UDP 52887	10.10.10.1	UDP 53	1375968555.186000000	2	DNS
192.168.1.3	UDP 53424	10.10.10.1	UDP 53	1375968555.239768000	2	DNS
192.168.1.3	UDP 59893	10.10.10.1	UDP 53	1375968555.284631000	2	DNS
192.168.1.3	UDP 54230	10.10.10.1	UDP 53	1375968555.338671000	2	DNS
192.168.1.3	UDP 57879	10.10.10.1	UDP 53	1375968555.314234000	2	DNS
192.168.1.3	UDP 55629	10.10.10.1	UDP 53	1375968555.401582000	2	DNS
192.168.1.3	UDP 59616	10.10.10.1	UDP 53	1375968555.434515000	2	DNS
192.168.1.3	UDP 51530	10.10.10.1	UDP 53	1375968555.521183000	2	DNS
192.168.1.3	UDP 59135	10.10.10.1	UDP 53	1375968555.633240000	2	DNS
192.168.1.3	UDP 56318	10.10.10.1	UDP 53	1375968555.691052000	2	DNS
192.168.1.3	UDP 60691	10.10.10.1	UDP 53	1375968555.491716000	2	DNS
192.168.1.3	UDP 63995	10.10.10.1	UDP 53	1375968555.782138000	2	DNS
192.168.1.1	TCP 3234	77.75.73.9	TCP 80	1375977284.613824000	2	HTTP
192.168.1.3	UDP 59432	10.10.10.1	UDP 53	1375968555.842466000	2	DNS
192.168.1.3	UDP 60252	10.10.10.1	UDP 53	1375968555.929405000	2	DNS
192.168.1.3	UDP 52864	10.10.10.1	UDP 53	1375968555.750224000	2	DNS
192.168.1.3	UDP 60941	10.10.10.1	UDP 53	1375968555.780269000	2	DNS
192.168.1.1	TCP 3235	77.75.73.9	TCP 80	1375977284.766461000	2	HTTP
192.168.1.3	UDP 50026	10.10.10.1	UDP 53	1375968556.037145000	2	DNS
192.168.1.3	UDP 63421	10.10.10.1	UDP 53	1375968555.988000000	2	DNS
192.168.1.3	UDP 63898	10.10.10.1	UDP 53	1375968556.062330000	2	DNS
192.168.1.3	UDP 51634	10.10.10.1	UDP 53	1375968556.095944000	2	DNS
192.168.1.3	UDP 63422	10.10.10.1	UDP 53	1375968556.110966000	2	DNS
192.168.1.3	UDP 50899	10.10.10.1	UDP 53	1375968556.354112000	2	DNS
192.168.1.3	UDP 52077	10.10.10.1	UDP 53	1375968556.406826000	2	DNS
192.168.1.3	UDP 54168	10.10.10.1	UDP 53	1375968556.408152000	2	DNS
192.168.1.3	UDP 65381	10.10.10.1	UDP 53	1375968556.714514000	2	DNS
192.168.1.3	UDP 59274	10.10.10.1	UDP 53	1375968556.712203000	2	DNS
192.168.1.3	UDP 61251	10.10.10.1	UDP 53	1375968556.645111000	2	DNS
192.168.1.3	UDP 49188	10.10.10.1	UDP 53	1375968557.069614000	2	DNS
