# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\http.cap
# SPID start: 1406123761.727597000
# SPID stop: 1406123768.214892000
# Total time: 00:00:06.4872952
# 
# Total number of sessions: 1228
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	757
# HTTP	450
# SSL	17
# UNKNOWN	4
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.1	UDP 64028	10.10.10.1	UDP 53	1375986021.656643000	2	DNS
192.168.1.1	UDP 49280	10.10.10.1	UDP 53	1375986021.654310000	2	DNS
192.168.1.1	UDP 57975	10.10.10.1	UDP 53	1375986021.652020000	2	DNS
192.168.1.1	UDP 64026	10.10.10.1	UDP 53	1375986021.651938000	2	DNS
192.168.1.1	UDP 58750	10.10.10.1	UDP 53	1375986021.650352000	2	DNS
192.168.1.1	UDP 58257	10.10.10.1	UDP 53	1375986021.649726000	2	DNS
192.168.1.1	UDP 55416	10.10.10.1	UDP 53	1375986021.648929000	2	DNS
192.168.1.1	UDP 55921	10.10.10.1	UDP 53	1375986021.648250000	2	DNS
192.168.1.1	UDP 54134	10.10.10.1	UDP 53	1375986021.647948000	2	DNS
192.168.1.1	UDP 55630	10.10.10.1	UDP 53	1375986021.646248000	2	DNS
192.168.1.1	UDP 50890	10.10.10.1	UDP 53	1375986021.646002000	2	DNS
192.168.1.1	UDP 59921	10.10.10.1	UDP 53	1375986021.645780000	2	DNS
192.168.1.1	UDP 50916	10.10.10.1	UDP 53	1375986021.644302000	2	DNS
192.168.1.1	UDP 64025	10.10.10.1	UDP 53	1375986021.643676000	2	DNS
192.168.1.1	UDP 58158	10.10.10.1	UDP 53	1375986021.643257000	2	DNS
192.168.1.1	UDP 50074	10.10.10.1	UDP 53	1375986021.641404000	2	DNS
192.168.1.1	UDP 59230	10.10.10.1	UDP 53	1375986021.641122000	2	DNS
192.168.1.1	UDP 64024	10.10.10.1	UDP 53	1375986021.640711000	2	DNS
192.168.1.1	UDP 51456	10.10.10.1	UDP 53	1375986021.638535000	2	DNS
192.168.1.1	UDP 64839	10.10.10.1	UDP 53	1375986021.638156000	2	DNS
192.168.1.1	UDP 64023	10.10.10.1	UDP 53	1375986021.637917000	2	DNS
192.168.1.1	UDP 56804	10.10.10.1	UDP 53	1375986021.596123000	2	DNS
192.168.1.1	UDP 55174	10.10.10.1	UDP 53	1375986021.363763000	2	DNS
192.168.1.1	UDP 64021	10.10.10.1	UDP 53	1375986021.365932000	2	DNS
192.168.1.1	UDP 64019	10.10.10.1	UDP 53	1375986021.363787000	2	DNS
192.168.1.1	UDP 64020	10.10.10.1	UDP 53	1375986021.363576000	2	DNS
192.168.1.1	UDP 64018	10.10.10.1	UDP 53	1375986021.333566000	2	DNS
192.168.1.1	UDP 51708	10.10.10.1	UDP 53	1375986021.331501000	2	DNS
192.168.1.1	UDP 64199	10.10.10.1	UDP 53	1375986014.168757000	2	DNS
192.168.1.1	UDP 55848	10.10.10.1	UDP 53	1375986014.120291000	2	DNS
192.168.1.1	UDP 49641	10.10.10.1	UDP 53	1375986014.129366000	2	DNS
192.168.1.1	UDP 65474	10.10.10.1	UDP 53	1375986014.127237000	2	DNS
192.168.1.1	UDP 59690	10.10.10.1	UDP 53	1375986014.126714000	2	DNS
192.168.1.1	UDP 59132	10.10.10.1	UDP 53	1375986014.125282000	2	DNS
192.168.1.1	UDP 58730	10.10.10.1	UDP 53	1375986014.124868000	2	DNS
192.168.1.1	UDP 65002	10.10.10.1	UDP 53	1375986014.121153000	2	DNS
192.168.1.1	UDP 58942	10.10.10.1	UDP 53	1375986014.122948000	2	DNS
192.168.1.1	UDP 51478	10.10.10.1	UDP 53	1375986014.121008000	2	DNS
192.168.1.1	UDP 64017	10.10.10.1	UDP 53	1375985964.337421000	2	DNS
192.168.1.1	UDP 52551	10.10.10.1	UDP 53	1375985964.337943000	2	DNS
192.168.1.1	UDP 60734	10.10.10.1	UDP 53	1375985964.337726000	2	DNS
192.168.1.1	UDP 55937	10.10.10.1	UDP 53	1375985964.335257000	2	DNS
192.168.1.1	UDP 64016	10.10.10.1	UDP 53	1375985964.335341000	2	DNS
192.168.1.1	UDP 64930	10.10.10.1	UDP 53	1375985964.335280000	2	DNS
192.168.1.1	UDP 51513	10.10.10.1	UDP 53	1375985964.332935000	2	DNS
192.168.1.1	UDP 51791	10.10.10.1	UDP 53	1375985964.333040000	2	DNS
192.168.1.1	UDP 64015	10.10.10.1	UDP 53	1375985964.332828000	2	DNS
192.168.1.1	UDP 61659	10.10.10.1	UDP 53	1375985964.330648000	2	DNS
192.168.1.1	UDP 49922	10.10.10.1	UDP 53	1375985964.330479000	2	DNS
192.168.1.1	UDP 56625	10.10.10.1	UDP 53	1375985964.330454000	2	DNS
192.168.1.1	UDP 50805	10.10.10.1	UDP 53	1375985964.328301000	2	DNS
192.168.1.1	UDP 56261	10.10.10.1	UDP 53	1375985964.328263000	2	DNS
192.168.1.1	UDP 64014	10.10.10.1	UDP 53	1375985964.328056000	2	DNS
192.168.1.1	UDP 60705	10.10.10.1	UDP 53	1375985964.325719000	2	DNS
192.168.1.1	UDP 64050	10.10.10.1	UDP 53	1375985964.326105000	2	DNS
192.168.1.1	UDP 64308	10.10.10.1	UDP 53	1375985964.325606000	2	DNS
192.168.1.1	UDP 54862	10.10.10.1	UDP 53	1375985964.323846000	2	DNS
192.168.1.1	UDP 51097	10.10.10.1	UDP 53	1375985964.323226000	2	DNS
192.168.1.1	UDP 64013	10.10.10.1	UDP 53	1375985964.323304000	2	DNS
192.168.1.1	UDP 52622	10.10.10.1	UDP 53	1375985964.322059000	2	DNS
192.168.1.1	UDP 61120	10.10.10.1	UDP 53	1375985964.321420000	2	DNS
192.168.1.1	UDP 58483	10.10.10.1	UDP 53	1375985964.321101000	2	DNS
192.168.1.1	UDP 53899	10.10.10.1	UDP 53	1375985964.320401000	2	DNS
192.168.1.1	UDP 64861	10.10.10.1	UDP 53	1375985964.319699000	2	DNS
192.168.1.1	UDP 53902	10.10.10.1	UDP 53	1375985964.319018000	2	DNS
192.168.1.1	UDP 61207	10.10.10.1	UDP 53	1375985964.318564000	2	DNS
192.168.1.1	UDP 51620	10.10.10.1	UDP 53	1375985964.316997000	2	DNS
192.168.1.1	UDP 64012	10.10.10.1	UDP 53	1375985964.316602000	2	DNS
192.168.1.1	UDP 51447	10.10.10.1	UDP 53	1375985964.314935000	2	DNS
192.168.1.1	UDP 59794	10.10.10.1	UDP 53	1375985964.314486000	2	DNS
192.168.1.1	UDP 51445	10.10.10.1	UDP 53	1375985964.312595000	2	DNS
192.168.1.1	UDP 59340	10.10.10.1	UDP 53	1375985964.082138000	2	DNS
192.168.1.1	UDP 61453	10.10.10.1	UDP 53	1375985964.079859000	2	DNS
192.168.1.1	UDP 49201	10.10.10.1	UDP 53	1375985963.635904000	2	DNS
192.168.1.1	UDP 50814	10.10.10.1	UDP 53	1375985963.634929000	2	DNS
192.168.1.1	UDP 50307	10.10.10.1	UDP 53	1375985963.633725000	2	DNS
192.168.1.1	UDP 51122	10.10.10.1	UDP 53	1375985963.003566000	2	DNS
192.168.1.1	UDP 59419	10.10.10.1	UDP 53	1375985963.001796000	2	DNS
192.168.1.1	UDP 54982	10.10.10.1	UDP 53	1375985962.987096000	2	DNS
192.168.1.1	UDP 51588	10.10.10.1	UDP 53	1375985962.985075000	2	DNS
192.168.1.1	UDP 55898	10.10.10.1	UDP 53	1375985895.454905000	2	DNS
192.168.1.1	UDP 53002	10.10.10.1	UDP 53	1375985895.451932000	2	DNS
192.168.1.1	UDP 52608	10.10.10.1	UDP 53	1375985893.533102000	2	DNS
192.168.1.1	UDP 59590	10.10.10.1	UDP 53	1375985893.522331000	2	DNS
192.168.1.1	UDP 60683	10.10.10.1	UDP 53	1375985893.508922000	2	DNS
192.168.1.1	UDP 56179	10.10.10.1	UDP 53	1375985893.479135000	2	DNS
192.168.1.1	UDP 50274	10.10.10.1	UDP 53	1375985893.207028000	2	DNS
192.168.1.1	UDP 58974	10.10.10.1	UDP 53	1375985893.204255000	2	DNS
192.168.1.1	UDP 64884	10.10.10.1	UDP 53	1375985893.041397000	2	DNS
192.168.1.1	UDP 55074	10.10.10.1	UDP 53	1375985892.986492000	2	DNS
192.168.1.1	UDP 64011	10.10.10.1	UDP 53	1375985892.919227000	2	DNS
192.168.1.1	UDP 64010	10.10.10.1	UDP 53	1375985892.889640000	2	DNS
192.168.1.1	UDP 49462	10.10.10.1	UDP 53	1375985892.735392000	2	DNS
192.168.1.1	UDP 54302	10.10.10.1	UDP 53	1375985892.737748000	2	DNS
192.168.1.1	UDP 64009	10.10.10.1	UDP 53	1375985892.735002000	2	DNS
192.168.1.1	UDP 64008	10.10.10.1	UDP 53	1375985892.710085000	2	DNS
192.168.1.1	UDP 54467	10.10.10.1	UDP 53	1375985892.720570000	2	DNS
192.168.1.1	UDP 53998	10.10.10.1	UDP 53	1375985892.724730000	2	DNS
192.168.1.1	UDP 57666	10.10.10.1	UDP 53	1375985892.710017000	2	DNS
192.168.1.1	UDP 60979	10.10.10.1	UDP 53	1375985892.709268000	2	DNS
192.168.1.1	UDP 64007	10.10.10.1	UDP 53	1375985892.601979000	2	DNS
192.168.1.1	UDP 59435	10.10.10.1	UDP 53	1375985892.583288000	2	DNS
192.168.1.1	UDP 64733	10.10.10.1	UDP 53	1375985892.374646000	2	DNS
192.168.1.1	UDP 64426	10.10.10.1	UDP 53	1375985892.372846000	2	DNS
192.168.1.1	UDP 64006	10.10.10.1	UDP 53	1375985891.994634000	2	DNS
192.168.1.1	UDP 55193	10.10.10.1	UDP 53	1375985891.983953000	2	DNS
192.168.1.1	UDP 59761	10.10.10.1	UDP 53	1375985891.774969000	2	DNS
192.168.1.1	UDP 64485	10.10.10.1	UDP 53	1375985891.771701000	2	DNS
192.168.1.1	UDP 64005	10.10.10.1	UDP 53	1375985891.728603000	2	DNS
192.168.1.1	UDP 61606	10.10.10.1	UDP 53	1375985891.727533000	2	DNS
192.168.1.1	UDP 64391	10.10.10.1	UDP 53	1375985891.727085000	2	DNS
192.168.1.1	UDP 49764	10.10.10.1	UDP 53	1375985891.714811000	2	DNS
192.168.1.1	UDP 60906	10.10.10.1	UDP 53	1375985891.724708000	2	DNS
192.168.1.1	UDP 54261	10.10.10.1	UDP 53	1375985891.724325000	2	DNS
192.168.1.1	UDP 49451	10.10.10.1	UDP 53	1375985891.640111000	2	DNS
192.168.1.1	UDP 58020	10.10.10.1	UDP 53	1375985891.626399000	2	DNS
192.168.1.1	UDP 64004	10.10.10.1	UDP 53	1375985891.598963000	2	DNS
192.168.1.1	UDP 50556	10.10.10.1	UDP 53	1375985891.584613000	2	DNS
192.168.1.1	UDP 65267	10.10.10.1	UDP 53	1375985789.993934000	2	DNS
192.168.1.1	UDP 64003	10.10.10.1	UDP 53	1375985790.073159000	2	DNS
192.168.1.1	UDP 57757	10.10.10.1	UDP 53	1375985790.035274000	2	DNS
192.168.1.1	UDP 61051	10.10.10.1	UDP 53	1375985790.054707000	2	DNS
192.168.1.1	UDP 54576	10.10.10.1	UDP 53	1375985790.001839000	2	DNS
192.168.1.1	UDP 65173	10.10.10.1	UDP 53	1375985790.033532000	2	DNS
192.168.1.1	UDP 54376	10.10.10.1	UDP 53	1375985790.030843000	2	DNS
192.168.1.1	UDP 59886	10.10.10.1	UDP 53	1375985790.028917000	2	DNS
192.168.1.1	UDP 52738	10.10.10.1	UDP 53	1375985789.999432000	2	DNS
192.168.1.1	UDP 53169	10.10.10.1	UDP 53	1375985789.999989000	2	DNS
192.168.1.1	UDP 64002	10.10.10.1	UDP 53	1375985789.997342000	2	DNS
192.168.1.1	UDP 50433	10.10.10.1	UDP 53	1375985789.996254000	2	DNS
192.168.1.1	UDP 64603	10.10.10.1	UDP 53	1375985789.994635000	2	DNS
192.168.1.1	UDP 49182	10.10.10.1	UDP 53	1375985789.993914000	2	DNS
192.168.1.1	UDP 52106	10.10.10.1	UDP 53	1375985789.992800000	2	DNS
192.168.1.1	UDP 54455	10.10.10.1	UDP 53	1375985789.991253000	2	DNS
192.168.1.1	UDP 52166	10.10.10.1	UDP 53	1375985789.990688000	2	DNS
192.168.1.1	UDP 64134	10.10.10.1	UDP 53	1375985789.989893000	2	DNS
192.168.1.1	UDP 56647	10.10.10.1	UDP 53	1375985789.645244000	2	DNS
192.168.1.1	UDP 56060	10.10.10.1	UDP 53	1375985789.590214000	2	DNS
192.168.1.1	UDP 57101	10.10.10.1	UDP 53	1375985789.523921000	2	DNS
192.168.1.1	UDP 64001	10.10.10.1	UDP 53	1375985789.462149000	2	DNS
192.168.1.1	UDP 49297	10.10.10.1	UDP 53	1375985789.455895000	2	DNS
192.168.1.1	UDP 52099	10.10.10.1	UDP 53	1375985789.377872000	2	DNS
192.168.1.1	UDP 64000	10.10.10.1	UDP 53	1375985789.393361000	2	DNS
192.168.1.1	UDP 63999	10.10.10.1	UDP 53	1375985789.379414000	2	DNS
192.168.1.1	UDP 49890	10.10.10.1	UDP 53	1375985789.188338000	2	DNS
192.168.1.1	UDP 63998	10.10.10.1	UDP 53	1375985789.186348000	2	DNS
192.168.1.1	UDP 63997	10.10.10.1	UDP 53	1375985788.683114000	2	DNS
192.168.1.1	UDP 51594	10.10.10.1	UDP 53	1375985788.624330000	2	DNS
192.168.1.1	UDP 53484	10.10.10.1	UDP 53	1375985788.563276000	2	DNS
192.168.1.1	UDP 65476	10.10.10.1	UDP 53	1375985788.560316000	2	DNS
192.168.1.1	UDP 55911	10.10.10.1	UDP 53	1375985788.513627000	2	DNS
192.168.1.1	UDP 60902	10.10.10.1	UDP 53	1375985788.510603000	2	DNS
192.168.1.1	UDP 63996	10.10.10.1	UDP 53	1375985788.256240000	2	DNS
192.168.1.1	UDP 56449	10.10.10.1	UDP 53	1375985788.237265000	2	DNS
192.168.1.1	UDP 49792	10.10.10.1	UDP 53	1375985788.243306000	2	DNS
192.168.1.1	UDP 63995	10.10.10.1	UDP 53	1375985788.241037000	2	DNS
192.168.1.1	UDP 53583	10.10.10.1	UDP 53	1375985788.236521000	2	DNS
192.168.1.1	UDP 64253	10.10.10.1	UDP 53	1375985788.232879000	2	DNS
192.168.1.1	UDP 55920	10.10.10.1	UDP 53	1375985788.198788000	2	DNS
192.168.1.1	UDP 60063	10.10.10.1	UDP 53	1375985788.195997000	2	DNS
192.168.1.1	UDP 61550	10.10.10.1	UDP 53	1375985788.180436000	2	DNS
192.168.1.1	UDP 54489	10.10.10.1	UDP 53	1375985788.177280000	2	DNS
192.168.1.1	UDP 65375	10.10.10.1	UDP 53	1375985702.078599000	2	DNS
192.168.1.1	UDP 61463	10.10.10.1	UDP 53	1375985702.071189000	2	DNS
192.168.1.1	UDP 52969	10.10.10.1	UDP 53	1375985702.058933000	2	DNS
192.168.1.1	UDP 65017	10.10.10.1	UDP 53	1375985702.051567000	2	DNS
192.168.1.1	UDP 63994	10.10.10.1	UDP 53	1375985701.898949000	2	DNS
192.168.1.1	UDP 59846	10.10.10.1	UDP 53	1375985702.039014000	2	DNS
192.168.1.1	UDP 57821	10.10.10.1	UDP 53	1375985702.026442000	2	DNS
192.168.1.1	UDP 50026	10.10.10.1	UDP 53	1375985702.018797000	2	DNS
192.168.1.1	UDP 65488	10.10.10.1	UDP 53	1375985702.007053000	2	DNS
192.168.1.1	UDP 58805	10.10.10.1	UDP 53	1375985702.016906000	2	DNS
192.168.1.1	UDP 53549	10.10.10.1	UDP 53	1375985701.996631000	2	DNS
192.168.1.1	UDP 50006	10.10.10.1	UDP 53	1375985701.693580000	2	DNS
192.168.1.1	UDP 59960	10.10.10.1	UDP 53	1375985701.976548000	2	DNS
192.168.1.1	UDP 52019	10.10.10.1	UDP 53	1375985701.918470000	2	DNS
192.168.1.1	UDP 60661	10.10.10.1	UDP 53	1375985701.916662000	2	DNS
192.168.1.1	UDP 53027	10.10.10.1	UDP 53	1375985701.914638000	2	DNS
192.168.1.1	UDP 50844	10.10.10.1	UDP 53	1375985701.895010000	2	DNS
192.168.1.1	UDP 65366	10.10.10.1	UDP 53	1375985701.697286000	2	DNS
192.168.1.1	UDP 59793	10.10.10.1	UDP 53	1375985701.870476000	2	DNS
192.168.1.1	UDP 63993	10.10.10.1	UDP 53	1375985701.844988000	2	DNS
192.168.1.1	UDP 52057	10.10.10.1	UDP 53	1375985701.824501000	2	DNS
192.168.1.1	UDP 63991	10.10.10.1	UDP 53	1375985701.822695000	2	DNS
192.168.1.1	UDP 55298	10.10.10.1	UDP 53	1375985701.820633000	2	DNS
192.168.1.1	UDP 59055	10.10.10.1	UDP 53	1375985701.795020000	2	DNS
192.168.1.1	UDP 50634	10.10.10.1	UDP 53	1375985701.763462000	2	DNS
192.168.1.1	UDP 55725	10.10.10.1	UDP 53	1375985701.728338000	2	DNS
192.168.1.1	UDP 65186	10.10.10.1	UDP 53	1375985701.621260000	2	DNS
192.168.1.1	UDP 58209	10.10.10.1	UDP 53	1375985701.695308000	2	DNS
192.168.1.1	UDP 53301	10.10.10.1	UDP 53	1375985701.693474000	2	DNS
192.168.1.1	UDP 63990	10.10.10.1	UDP 53	1375985701.691571000	2	DNS
192.168.1.1	UDP 53093	10.10.10.1	UDP 53	1375985701.665784000	2	DNS
192.168.1.1	UDP 49909	10.10.10.1	UDP 53	1375985701.689435000	2	DNS
192.168.1.1	UDP 63988	10.10.10.1	UDP 53	1375985701.687528000	2	DNS
192.168.1.1	UDP 51734	10.10.10.1	UDP 53	1375985701.650173000	2	DNS
192.168.1.1	UDP 59976	10.10.10.1	UDP 53	1375985701.640634000	2	DNS
192.168.1.1	UDP 50935	10.10.10.1	UDP 53	1375985701.630266000	2	DNS
192.168.1.1	UDP 60731	10.10.10.1	UDP 53	1375985701.620581000	2	DNS
192.168.1.1	UDP 60585	10.10.10.1	UDP 53	1375985701.581205000	2	DNS
192.168.1.1	UDP 58488	10.10.10.1	UDP 53	1375985701.601397000	2	DNS
192.168.1.1	UDP 51955	10.10.10.1	UDP 53	1375985701.600587000	2	DNS
192.168.1.1	UDP 55612	10.10.10.1	UDP 53	1375985701.581745000	2	DNS
192.168.1.1	UDP 49609	10.10.10.1	UDP 53	1375985701.580291000	2	DNS
192.168.1.1	UDP 63987	10.10.10.1	UDP 53	1375985701.562115000	2	DNS
192.168.1.1	UDP 55897	10.10.10.1	UDP 53	1375985701.561795000	2	DNS
192.168.1.1	UDP 57967	10.10.10.1	UDP 53	1375985701.542514000	2	DNS
192.168.1.1	UDP 63986	10.10.10.1	UDP 53	1375985701.542103000	2	DNS
192.168.1.1	UDP 60937	10.10.10.1	UDP 53	1375985701.541691000	2	DNS
192.168.1.1	UDP 52470	10.10.10.1	UDP 53	1375985700.820438000	2	DNS
192.168.1.1	UDP 56232	10.10.10.1	UDP 53	1375985699.223098000	3	DNS
192.168.1.1	UDP 49160	10.10.10.1	UDP 53	1375985699.028481000	2	DNS
192.168.1.1	UDP 63985	10.10.10.1	UDP 53	1375985698.982404000	2	DNS
192.168.1.1	UDP 57093	10.10.10.1	UDP 53	1375985699.012711000	2	DNS
192.168.1.1	UDP 53406	10.10.10.1	UDP 53	1375985698.988045000	2	DNS
192.168.1.1	UDP 58663	10.10.10.1	UDP 53	1375985698.919201000	2	DNS
192.168.1.1	UDP 49967	10.10.10.1	UDP 53	1375985698.853134000	2	DNS
192.168.1.1	UDP 55704	10.10.10.1	UDP 53	1375985698.874589000	2	DNS
192.168.1.1	UDP 50907	10.10.10.1	UDP 53	1375985698.853027000	2	DNS
192.168.1.1	UDP 63983	10.10.10.1	UDP 53	1375985698.859599000	2	DNS
192.168.1.1	UDP 57255	10.10.10.1	UDP 53	1375985698.852162000	2	DNS
192.168.1.1	UDP 53344	10.10.10.1	UDP 53	1375985698.591714000	2	DNS
192.168.1.1	UDP 63982	10.10.10.1	UDP 53	1375985698.555523000	2	DNS
192.168.1.1	UDP 61222	10.10.10.1	UDP 53	1375985698.164505000	2	DNS
192.168.1.1	UDP 49753	10.10.10.1	UDP 53	1375985698.095121000	2	DNS
192.168.1.1	UDP 52119	10.10.10.1	UDP 53	1375985697.852713000	2	DNS
192.168.1.1	UDP 64280	10.10.10.1	UDP 53	1375985697.797389000	2	DNS
192.168.1.1	UDP 53139	10.10.10.1	UDP 53	1375985697.661972000	2	DNS
192.168.1.1	UDP 50292	10.10.10.1	UDP 53	1375985697.659766000	2	DNS
192.168.1.1	UDP 60159	10.10.10.1	UDP 53	1375985697.213056000	2	DNS
192.168.1.1	UDP 59026	10.10.10.1	UDP 53	1375985697.439918000	2	DNS
192.168.1.1	UDP 55936	10.10.10.1	UDP 53	1375985697.415773000	2	DNS
192.168.1.1	UDP 63980	10.10.10.1	UDP 53	1375985697.415432000	2	DNS
192.168.1.1	UDP 59996	10.10.10.1	UDP 53	1375985697.424098000	2	DNS
192.168.1.1	UDP 56772	10.10.10.1	UDP 53	1375985697.419651000	2	DNS
192.168.1.1	UDP 63979	10.10.10.1	UDP 53	1375985697.393127000	2	DNS
192.168.1.1	UDP 55320	10.10.10.1	UDP 53	1375985697.415033000	2	DNS
192.168.1.1	UDP 56524	10.10.10.1	UDP 53	1375985697.367754000	2	DNS
192.168.1.1	UDP 64824	10.10.10.1	UDP 53	1375985697.376588000	2	DNS
192.168.1.1	UDP 63978	10.10.10.1	UDP 53	1375985697.350722000	2	DNS
192.168.1.1	UDP 58712	10.10.10.1	UDP 53	1375985697.376988000	2	DNS
192.168.1.1	UDP 52510	10.10.10.1	UDP 53	1375985697.354536000	2	DNS
192.168.1.1	UDP 55635	10.10.10.1	UDP 53	1375985697.350161000	2	DNS
192.168.1.1	UDP 51138	10.10.10.1	UDP 53	1375985697.349876000	2	DNS
192.168.1.1	UDP 61675	10.10.10.1	UDP 53	1375985697.213459000	2	DNS
192.168.1.1	UDP 56870	10.10.10.1	UDP 53	1375985697.210526000	2	DNS
192.168.1.1	UDP 50519	10.10.10.1	UDP 53	1375985697.144451000	2	DNS
192.168.1.1	UDP 55541	10.10.10.1	UDP 53	1375985697.142173000	2	DNS
192.168.1.1	UDP 54330	10.10.10.1	UDP 53	1375985697.128097000	2	DNS
192.168.1.1	UDP 63976	10.10.10.1	UDP 53	1375985697.043679000	2	DNS
192.168.1.1	UDP 53904	10.10.10.1	UDP 53	1375985696.914190000	2	DNS
192.168.1.1	UDP 57113	10.10.10.1	UDP 53	1375985696.996450000	2	DNS
192.168.1.1	UDP 54491	10.10.10.1	UDP 53	1375985696.965204000	2	DNS
192.168.1.1	UDP 54685	10.10.10.1	UDP 53	1375985696.981753000	2	DNS
192.168.1.1	UDP 52006	10.10.10.1	UDP 53	1375985696.979775000	2	DNS
192.168.1.1	UDP 60558	10.10.10.1	UDP 53	1375985696.928534000	2	DNS
192.168.1.1	UDP 63975	10.10.10.1	UDP 53	1375985696.903772000	2	DNS
192.168.1.1	UDP 64897	10.10.10.1	UDP 53	1375985695.744429000	2	DNS
192.168.1.1	UDP 60432	10.10.10.1	UDP 53	1375985695.544174000	2	DNS
192.168.1.1	UDP 63974	10.10.10.1	UDP 53	1375985695.467091000	2	DNS
192.168.1.1	UDP 63973	10.10.10.1	UDP 53	1375985695.464616000	2	DNS
192.168.1.1	UDP 50577	10.10.10.1	UDP 53	1375985694.724130000	2	DNS
192.168.1.1	UDP 49181	10.10.10.1	UDP 53	1375985694.541109000	2	DNS
192.168.1.1	UDP 55462	10.10.10.1	UDP 53	1375985694.493597000	2	DNS
192.168.1.1	UDP 60397	10.10.10.1	UDP 53	1375985694.491801000	2	DNS
192.168.1.1	UDP 63972	10.10.10.1	UDP 53	1375985694.454835000	2	DNS
192.168.1.1	UDP 63971	10.10.10.1	UDP 53	1375985694.452260000	2	DNS
192.168.1.1	UDP 58793	10.10.10.1	UDP 53	1375985693.983311000	2	DNS
192.168.1.1	UDP 63970	10.10.10.1	UDP 53	1375985693.980043000	2	DNS
192.168.1.1	UDP 53840	10.10.10.1	UDP 53	1375985693.916364000	2	DNS
